Id,employeenumber,WFO,WFH,Travel,Leaves,NoSwipe,month,year,is_active,CreatedBy,ModifiedBy,CreatedDate,ModifiedDate
229,31096359,19,0,0,2,1,7,2025,1,34852320,34852320,2025-08-01 09:21:59.427,2025-08-04 14:32:44.187
230,32681232,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:22:05.833,2025-08-19 11:44:59.780
231,30242719,11,4,0,5,9,7,2025,1,34852320,34852320,2025-08-01 09:22:25.570,2025-08-15 13:19:23.123
232,35788362,16,0,1,0,6,7,2025,1,34852320,34852320,2025-08-01 09:22:26.617,2025-08-19 08:24:06.943
233,35495295,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 09:22:40.887,2025-08-13 14:53:31.003
234,28302236,13,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 09:22:44.057,2025-08-18 15:24:18.150
235,35433584,11,0,0,7,5,7,2025,1,34852320,34852320,2025-08-01 09:22:51.183,2025-08-11 13:15:40.140
236,34823157,16,0,0,1,6,7,2025,1,34852320,NULL,2025-08-01 09:23:25.563,NULL
237,32710415,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 09:23:27.767,2025-08-19 08:33:31.980
238,35118933,10,3,0,6,7,7,2025,1,34852320,34852320,2025-08-01 09:23:28.217,2025-08-18 11:47:29.260
239,35952086,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:23:37.720,2025-08-11 13:28:02.580
240,31751998,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 09:23:44.313,2025-08-19 11:56:43.903
241,35367922,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 09:23:49.283,2025-08-19 09:55:44.770
242,35583341,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 09:23:54.643,2025-08-19 11:53:22.893
243,34828679,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:23:58.847,2025-08-08 14:11:02.170
244,30288849,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 09:24:13.663,2025-08-03 15:58:41.583
245,31221400,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:24:14.817,2025-08-01 09:24:14.943
246,34729866,12,3,0,4,7,7,2025,1,34852320,34852320,2025-08-01 09:24:15.507,2025-08-01 09:24:15.850
247,30907494,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:24:23.150,2025-08-19 04:59:52.933
248,34845767,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:24:41.197,2025-08-06 03:18:56.890
249,36072631,3,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 09:25:04.733,2025-08-07 09:13:52.250
250,34897639,14,2,0,3,6,7,2025,1,34852320,34852320,2025-08-01 09:25:05.327,2025-08-06 10:18:02.223
251,31338552,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:25:07.497,2025-08-19 11:30:16.453
252,35109033,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:25:19.953,2025-08-09 14:00:38.283
253,34051613,6,4,5,5,7,7,2025,1,34852320,34852320,2025-08-01 09:25:25.313,2025-08-01 09:25:25.373
254,32594336,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:25:34.233,2025-08-14 05:50:43.530
255,34785910,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:25:44.033,2025-08-11 06:23:49.227
256,34005950,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 09:25:51.830,2025-08-17 10:37:46.647
257,33225199,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 09:25:52.910,2025-08-19 07:53:50.303
258,30233578,12,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:26:15.740,2025-08-08 12:34:07.863
259,30259283,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:26:20.333,2025-08-11 11:57:10.873
260,34823371,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 09:26:20.537,2025-08-01 09:26:20.647
261,34130574,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:26:26.210,2025-08-11 10:20:21.110
262,34940529,9,6,0,7,7,7,2025,1,34852320,34852320,2025-08-01 09:26:37.477,2025-08-14 18:03:50.577
263,33368819,11,3,0,5,7,7,2025,1,34852320,34852320,2025-08-01 09:26:44.167,2025-08-08 12:39:57.263
264,36004867,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 09:26:45.353,2025-08-06 09:36:36.887
265,34528351,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 09:26:48.133,2025-08-19 09:45:47.670
266,30232347,11,1,2,2,7,7,2025,1,34852320,34852320,2025-08-01 09:26:54.837,2025-08-14 07:54:56.740
267,34605286,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:26:55.010,2025-08-01 09:27:07.700
268,34488288,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:26:59.073,2025-08-11 10:58:56.087
269,31720950,12,0,0,5,6,7,2025,1,34852320,34852320,2025-08-01 09:27:19.097,2025-08-17 19:54:55.967
270,28401007,12,0,0,0,11,7,2025,1,34852320,34852320,2025-08-01 09:27:35.300,2025-08-01 09:27:40.143
271,30270787,10,1,0,4,9,7,2025,1,34852320,34852320,2025-08-01 09:27:42.787,2025-08-06 09:53:26.217
272,33609863,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:27:58.427,2025-08-17 21:45:39.207
273,32668907,11,0,0,6,6,7,2025,1,34852320,34852320,2025-08-01 09:28:03.960,2025-08-18 10:33:08.613
274,35333148,10,0,8,1,7,7,2025,1,34852320,34852320,2025-08-01 09:28:26.117,2025-08-13 18:00:33.503
275,30246804,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 09:28:37.213,2025-08-07 17:12:41.580
276,31240675,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:28:44.980,2025-08-06 10:53:45.990
277,34224615,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:29:15.467,2025-08-18 09:48:48.290
278,35546169,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:29:22.220,2025-08-06 18:42:09.187
279,30383102,6,4,0,10,7,7,2025,1,34852320,34852320,2025-08-01 09:29:44.503,2025-08-18 17:59:15.730
280,32584935,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:29:48.397,2025-08-01 09:29:48.490
281,35821584,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 09:30:04.960,2025-08-18 16:32:13.003
282,32711245,14,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:30:25.637,2025-08-18 14:21:20.587
283,34671882,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 09:30:29.137,2025-08-12 03:33:56.920
284,31290996,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:30:29.183,2025-08-18 11:04:19.057
285,30233863,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 09:30:31.653,2025-08-11 08:48:24.897
286,34983215,18,0,0,0,5,7,2025,1,34852320,NULL,2025-08-01 09:30:36.183,NULL
287,34867412,14,1,0,2,10,7,2025,1,34852320,34852320,2025-08-01 09:30:46.187,2025-08-19 08:09:04.157
288,34173288,15,0,1,1,6,7,2025,1,34852320,34852320,2025-08-01 09:30:57.530,2025-08-18 06:37:38.547
289,31673207,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 09:30:59.140,2025-08-19 06:54:48.287
290,35358674,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:31:07.483,2025-08-08 12:35:26.293
291,33349788,15,0,0,1,7,7,2025,1,34852320,NULL,2025-08-01 09:31:11.517,NULL
292,32564396,10,1,0,6,7,7,2025,1,34852320,34852320,2025-08-01 09:31:28.143,2025-08-18 20:04:34.660
293,34874556,16,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 09:31:36.803,2025-08-17 18:26:14.673
294,32234396,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 09:31:50.367,2025-08-18 10:29:39.993
295,35522318,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 09:31:51.843,2025-08-09 16:24:36.890
296,34824708,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:31:53.600,2025-08-01 09:31:53.647
297,35291825,16,0,0,2,5,7,2025,1,34852320,NULL,2025-08-01 09:32:02.337,NULL
298,31625215,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:32:07.837,2025-08-06 13:20:14.860
299,34713775,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:32:14.510,2025-08-01 09:32:14.603
300,35091391,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 09:32:35.637,2025-08-18 14:15:03.270
301,35549932,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:32:47.750,2025-08-18 14:12:47.047
302,34472222,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:32:52.327,2025-08-19 09:40:19.427
303,34611849,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:33:18.007,2025-08-12 13:22:22.803
304,35752257,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 09:33:26.930,2025-08-01 09:33:27.007
305,36071482,3,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 09:33:31.303,2025-08-01 09:44:15.123
306,30908377,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-01 09:33:33.913,2025-08-11 15:31:34.820
307,30291719,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:33:57.010,2025-08-18 17:28:36.967
308,35672708,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:34:01.307,2025-08-18 15:49:10.377
309,35039387,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 09:34:07.090,2025-08-13 10:59:11.870
310,34594555,14,3,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:34:21.983,2025-08-19 11:02:02.857
311,35792507,14,1,0,2,10,7,2025,1,34852320,34852320,2025-08-01 09:34:25.313,2025-08-18 05:39:17.753
312,35326520,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:34:49.910,2025-08-01 09:35:13.160
313,35239973,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:34:50.720,2025-08-18 18:12:41.440
314,34906111,14,1,0,3,6,7,2025,1,34852320,34852320,2025-08-01 09:35:00.720,2025-08-18 15:55:09.810
315,31010520,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:35:11.067,2025-08-19 07:41:19.547
316,34793251,7,0,12,0,7,7,2025,1,34852320,34852320,2025-08-01 09:35:13.397,2025-08-19 09:22:55.907
317,30229397,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:35:26.663,2025-08-13 22:43:08.257
318,34494903,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 09:35:53.837,2025-08-18 07:44:04.403
319,35174738,12,2,0,4,6,7,2025,1,34852320,34852320,2025-08-01 09:35:55.320,2025-08-01 09:35:55.430
320,34271948,18,0,0,3,2,7,2025,1,34852320,34852320,2025-08-01 09:36:07.107,2025-08-18 23:21:56.480
321,35541743,14,1,0,2,7,7,2025,1,34852320,NULL,2025-08-01 09:36:21.047,NULL
322,31184423,8,0,0,10,5,7,2025,1,34852320,34852320,2025-08-01 09:36:22.420,2025-08-11 17:10:40.490
323,30234648,18,0,0,5,0,7,2025,1,34852320,NULL,2025-08-01 09:36:55.017,NULL
324,34793420,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:36:55.610,2025-08-19 08:21:15.890
325,33551898,0,0,31,0,0,7,2025,1,34852320,34852320,2025-08-01 09:37:28.460,2025-08-02 02:14:53.450
326,30271125,13,0,5,0,5,7,2025,1,34852320,34852320,2025-08-01 09:37:35.850,2025-08-01 09:37:49.087
327,30382158,0,16,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:37:47.210,2025-08-11 18:02:55.657
328,35014992,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 09:37:53.260,2025-08-06 12:09:11.733
329,34961541,15,0,0,1,7,7,2025,1,34852320,NULL,2025-08-01 09:38:38.560,NULL
330,30477350,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:38:52.343,2025-08-19 11:29:08.260
331,34517700,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 09:39:19.147,2025-08-07 11:00:55.140
332,32713733,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 09:39:23.743,2025-08-08 02:28:49.553
333,34996489,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 09:40:10.340,2025-08-01 09:40:10.403
334,35411535,24,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 09:40:23.967,2025-08-18 20:39:49.413
335,34134598,23,0,1,1,0,7,2025,1,34852320,34852320,2025-08-01 09:40:26.560,2025-08-07 22:42:33.987
336,32444864,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 09:40:54.660,2025-08-15 18:53:30.683
337,30907234,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:41:00.207,2025-08-13 19:25:37.100
338,33317606,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:41:03.097,2025-08-07 13:26:26.823
339,31031767,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:41:05.957,2025-08-17 19:47:41.203
340,34986891,11,0,0,2,10,7,2025,1,34852320,34852320,2025-08-01 09:41:22.347,2025-08-01 09:41:22.427
341,34782067,13,3,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:41:23.300,2025-08-12 13:43:46.833
342,30466077,13,0,2,1,7,7,2025,1,34852320,34852320,2025-08-01 09:41:31.660,2025-08-18 14:32:45.883
343,30324300,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:41:33.553,2025-08-01 09:46:24.377
344,35920986,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:41:36.053,2025-08-01 09:41:36.147
345,35429697,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:41:50.337,2025-08-19 09:18:57.750
346,35809438,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 09:42:20.483,2025-08-14 07:40:57.987
347,30608897,13,1,0,4,6,7,2025,1,34852320,34852320,2025-08-01 09:42:28.657,2025-08-18 14:02:32.723
348,33992500,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 09:42:29.017,2025-08-10 10:04:56.153
349,31057052,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:42:55.707,2025-08-19 10:35:42.803
350,34820908,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:42:58.537,2025-08-11 08:28:06.100
351,30293129,11,4,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:42:59.677,2025-08-01 09:43:32.163
352,34794303,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:43:14.943,2025-08-17 09:33:47.697
353,35124310,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-01 09:43:41.837,2025-08-19 11:54:58.983
354,35359977,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 09:44:06.890,2025-08-18 09:27:34.447
355,34999896,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 09:44:27.733,2025-08-06 17:47:34.407
356,30405204,8,0,0,8,7,7,2025,1,34852320,34852320,2025-08-01 09:44:31.640,2025-08-19 06:32:01.600
357,34078747,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 09:44:32.543,2025-08-12 17:12:39.063
358,31109149,13,1,0,3,7,7,2025,1,34852320,NULL,2025-08-01 09:44:52.270,NULL
359,34027703,14,0,0,0,9,7,2025,1,34852320,34852320,2025-08-01 09:45:00.973,2025-08-01 09:45:02.550
360,36068520,3,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 09:45:36.480,2025-08-01 21:48:28.670
361,36025121,21,0,0,2,0,7,2025,1,34852320,34852320,2025-08-01 09:45:45.480,2025-08-01 09:46:06.297
362,35902130,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:45:47.527,2025-08-18 23:32:12.857
363,35129137,13,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:45:59.200,2025-08-03 20:06:29.217
364,30995601,13,0,0,4,6,7,2025,1,34852320,34852320,2025-08-01 09:46:02.560,2025-08-19 10:00:17.417
365,35542831,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:46:03.060,2025-08-19 10:25:29.037
366,35333843,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 09:46:08.657,2025-08-01 09:46:24.610
367,34903374,20,0,0,1,2,7,2025,1,34852320,34852320,2025-08-01 09:46:21.703,2025-08-14 17:16:34.357
368,31705281,12,0,4,3,5,7,2025,1,34852320,34852320,2025-08-01 09:46:27.737,2025-08-19 06:48:35.917
369,32645317,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:46:30.970,2025-08-01 09:46:31.517
370,35448453,13,0,0,2,8,7,2025,1,34852320,NULL,2025-08-01 09:46:53.943,NULL
371,35561196,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:46:57.817,2025-08-01 09:46:57.990
372,30793133,13,0,6,1,5,7,2025,1,34852320,34852320,2025-08-01 09:47:04.350,2025-08-07 13:49:59.267
373,30290480,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:47:08.587,2025-08-19 06:46:40.340
374,33552691,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:47:14.460,2025-08-14 05:22:38.640
375,31078039,14,0,0,2,7,7,2025,1,34852320,NULL,2025-08-01 09:47:15.477,NULL
376,30404009,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 09:47:17.633,2025-08-14 08:52:28.577
377,34753035,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:47:33.837,2025-08-18 20:06:41.740
378,30352369,11,4,0,5,7,7,2025,1,34852320,34852320,2025-08-01 09:47:39.167,2025-08-13 16:25:03.290
379,34719243,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:47:46.637,2025-08-17 16:30:02.523
380,30371188,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-01 09:47:56.560,2025-08-01 09:47:57.060
381,34968312,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:48:04.577,2025-08-19 08:44:45.690
382,34876206,7,4,0,6,6,7,2025,1,34852320,34852320,2025-08-01 09:48:05.607,2025-08-09 09:33:15.890
383,32091511,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:48:11.733,2025-08-18 20:51:29.533
384,32677390,15,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:48:28.253,2025-08-12 15:43:19.873
385,33315804,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:48:33.130,2025-08-13 12:04:21.087
386,34782860,5,0,0,1,17,7,2025,1,34852320,34852320,2025-08-01 09:48:53.070,2025-08-01 09:48:53.147
387,35583822,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 09:49:18.557,2025-08-05 17:10:44.487
388,30311804,7,6,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:49:21.040,2025-08-18 16:34:58.130
389,34867421,1,0,16,0,12,7,2025,1,34852320,34852320,2025-08-01 09:49:24.633,2025-08-18 19:24:48.337
390,35431210,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 09:49:24.697,2025-08-06 11:29:38.623
391,35799412,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:49:37.793,2025-08-18 14:03:31.527
392,34943615,16,0,2,0,6,7,2025,1,34852320,34852320,2025-08-01 09:49:49.920,2025-08-19 10:27:10.220
393,31070082,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:49:56.123,2025-08-18 12:32:14.547
394,30566432,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:50:06.593,2025-08-19 10:26:51.747
395,35143825,15,0,0,0,8,7,2025,1,34852320,34852320,2025-08-01 09:50:09.297,2025-08-18 11:35:19.233
396,30383629,10,0,0,6,7,7,2025,1,34852320,34852320,2025-08-01 09:50:16.453,2025-08-01 21:10:18.220
397,35614353,12,0,0,0,11,7,2025,1,34852320,34852320,2025-08-01 09:50:33.880,2025-08-01 09:50:33.973
398,33297263,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 09:50:52.363,2025-08-19 10:17:47.883
399,31020234,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:51:12.867,2025-08-18 17:51:06.387
400,34956619,19,0,0,3,1,7,2025,1,34852320,34852320,2025-08-01 09:51:17.993,2025-08-01 09:51:18.103
401,34062157,10,1,5,2,7,7,2025,1,34852320,34852320,2025-08-01 09:51:41.653,2025-08-19 11:28:19.753
402,30228691,22,0,0,1,0,7,2025,1,34852320,NULL,2025-08-01 09:51:48.620,NULL
403,31586935,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:51:49.620,2025-08-19 11:48:52.103
404,34790646,4,2,0,14,6,7,2025,1,34852320,NULL,2025-08-01 09:52:18.827,NULL
405,34839177,19,0,0,2,2,7,2025,1,34852320,34852320,2025-08-01 09:52:23.063,2025-08-19 09:11:36.383
406,30295582,14,1,0,3,6,7,2025,1,34852320,34852320,2025-08-01 09:52:34.407,2025-08-04 12:38:54.893
407,35114107,9,6,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:52:51.487,2025-08-18 10:12:40.110
408,33277551,16,0,3,0,7,7,2025,1,34852320,34852320,2025-08-01 09:53:10.913,2025-08-19 11:25:13.200
409,34951400,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 09:53:22.163,2025-08-18 12:27:48.620
410,31514549,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:53:31.087,2025-08-04 06:07:28.693
411,35101754,15,0,0,1,7,7,2025,1,34852320,NULL,2025-08-01 09:53:32.150,NULL
412,35427528,26,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 09:54:06.340,2025-08-01 09:54:06.433
413,34881236,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:54:34.283,2025-08-13 11:01:21.903
414,35562658,20,0,0,2,1,7,2025,1,34852320,34852320,2025-08-01 09:54:36.627,2025-08-12 17:22:24.830
415,35106116,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 09:54:48.973,2025-08-01 09:54:49.053
416,33798221,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:55:13.650,2025-08-14 11:14:53.217
417,34530259,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:55:16.727,2025-08-18 08:15:46.590
418,35043201,18,0,0,1,4,7,2025,1,34852320,34852320,2025-08-01 09:55:23.587,2025-08-04 13:18:04.673
419,34807987,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:55:53.340,2025-08-18 12:33:21.227
420,30583413,7,0,10,3,5,7,2025,1,34852320,34852320,2025-08-01 09:56:08.093,2025-08-08 09:15:25.023
421,35150451,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:56:21.470,2025-08-19 11:57:33.377
422,31981204,11,1,0,5,7,7,2025,1,34852320,34852320,2025-08-01 09:56:45.007,2025-08-17 21:26:32.427
423,35116490,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 09:56:45.240,2025-08-05 10:16:34.033
424,35375254,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 09:56:49.333,2025-08-19 10:01:54.727
425,31537034,11,0,8,0,7,7,2025,1,34852320,34852320,2025-08-01 09:56:49.350,2025-08-01 09:56:50.897
426,34799665,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:57:25.090,2025-08-06 09:35:30.783
427,34118525,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-01 09:57:56.607,2025-08-17 21:35:41.947
428,31114197,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:58:15.423,2025-08-11 09:26:27.747
429,35284281,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-01 09:58:33.253,2025-08-18 12:22:56.057
430,34615293,13,0,1,3,7,7,2025,1,34852320,34852320,2025-08-01 09:58:34.050,2025-08-13 08:19:58.803
431,35069601,12,6,0,3,2,7,2025,1,34852320,34852320,2025-08-01 09:58:34.203,2025-08-18 17:20:43.987
432,30236888,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 09:58:56.537,2025-08-01 09:58:56.647
433,34846882,14,1,4,3,6,7,2025,1,34852320,34852320,2025-08-01 09:59:01.363,2025-08-19 09:56:52.760
434,30290694,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 09:59:15.367,2025-08-06 17:13:20.900
435,35353713,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 09:59:20.413,2025-08-12 14:37:50.137
436,30245191,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 09:59:22.867,2025-08-18 08:45:55.490
437,30258685,18,0,0,0,5,7,2025,1,34852320,NULL,2025-08-01 09:59:37.543,NULL
438,35754335,11,1,0,5,7,7,2025,1,34852320,34852320,2025-08-01 09:59:41.947,2025-08-18 20:45:22.590
439,34597240,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:59:49.590,2025-08-18 23:22:59.367
440,35126121,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 09:59:59.967,2025-08-01 10:00:00.077
441,35538800,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 10:00:12.983,2025-08-19 11:25:39.520
442,34728938,11,4,0,5,7,7,2025,1,34852320,34852320,2025-08-01 10:00:14.187,2025-08-18 06:51:03.063
443,35076416,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 10:00:25.067,2025-08-18 20:55:44.520
444,30344379,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 10:00:26.580,2025-08-18 09:36:51.757
445,34881566,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-01 10:00:41.600,2025-08-19 09:18:00.367
446,34259150,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 10:00:42.270,2025-08-14 11:12:35.197
447,31644917,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 10:00:47.350,2025-08-18 17:34:29.880
448,34741708,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 10:00:50.210,2025-08-19 09:59:18.517
449,28400916,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 10:01:11.260,2025-08-07 17:14:20.263
450,34683147,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 10:01:15.370,2025-08-03 00:42:24.253
451,30261528,16,0,0,1,6,7,2025,1,34852320,NULL,2025-08-01 10:01:35.403,NULL
452,34882814,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 10:01:49.593,2025-08-18 21:31:14.177
453,35734321,11,0,0,0,12,7,2025,1,34852320,34852320,2025-08-01 10:02:05.890,2025-08-01 10:02:05.953
454,33371841,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 10:02:33.770,2025-08-08 13:23:25.953
455,30275032,15,0,5,0,4,7,2025,1,34852320,34852320,2025-08-01 10:03:00.240,2025-08-01 10:03:00.320
456,33187435,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 10:03:28.340,2025-08-04 16:16:39.760
457,34999351,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 10:03:48.233,2025-08-19 10:30:57.267
